Class,MW,AlogP,#HBA,#HBD,PSA,#ROTB,#ALERTS,MlogP,#MR,#HeavyAtoms,#NHOH,#NO,#AromaticCarbocycles,#AromaticHeterocycles,#Heteroatoms,Morgan2,HeavyAtomMW,MaxPartialCharge,MinPartialCharge,#ValenceElectrons,BertzCT,Kappa1,N_dop,Br_dop,C_dop,O_dop,S_dop,F_dop,Cl_dop,AROMATIC_dop,SINGLE_dop,TRIPLE_dop,num_atom_dop,AlCOO_dop,AlOH_dop,AlOHnt_dop,ArN_dop,Ar_N_dop,ArNH_dop,ArOH_dop,COO_dop,CO_dop,CO_clean_dop,Imine_dop,NHtert_dop,NHsec_dop,NHpri_dop,XCCNR_dop,TACA_dop,Npyrrl_dop,Alk_hal_dop,Alk_oxid_dop,Amide_dop,Aniline_dop,Ar_methyl_dop,Bicycl_dop,Ester_dop,EtherO_dop,Furan_dop,Imidazole_dop,Imide_dop,Ket_dop,OMe_dop,RCN_dop,Nitro_dop,paraHX_dop,PhOH_dop,PhOHno_dop,Piprzn_dop,Priamide_dop,Sulfamd_dop,Urea_dop,cc-c(c)ccc,ccccs,csccn,c1cscn1,ccsc(n)N,cncN,cnc(c)-c,cccc-c(c)n,ccncN,ccc(c)-c(c)n,ccc(c)-cnc,cnc(c)-c(c)c,ccccNC,cc(c)CN,cnccn,ccccn,cccc(c)nc,cncNCC,cccc(c)CN,ccccnc,ccc(cc)CN,cccncNC,ccccncN,CCOC,COC(C)O,CCCO,OCCO,CCC(C)O,CC[C@@H](C)O,CCCOC,CO[C@H](C)C,CCCOCC,cccc(c)N,ccccc(c)N,cc(-c)ccN,ccccc(c)O,cccc(c)CC,cccc(c)OC,CCC(C)C,ccc(c)CCC,ccc(c)OCC,cc(c)CCCC,CCC(C)CC,cc(c)OCCC,CCCCO,CCC(C)COc,cc(O)cccC,cccco,cccc(c)cc,ccc(cc)OC,ccccNCC,cccc(c)NC,ccc(N)nc,ccccN(C)C,CNCCN,CCN(C)C,ccc(c)CNC,ccc(c)NCC,ccc(n)NCC,cc(n)N(C)CC,CNCCN(c)C,cccN(C)CC,ccc(c)N(C)C,CCNCCN,CCNCC,cc(c)CN(C)C,ccc(c)c(c)[nH],cc(n)N(C)C,CN(cn)CCN,ccN(C)CCN,ccN(CC)CC,cc(c)N(C)CC,CCN(C)CCN,ccCN(C)CC,c1cc[nH]c1,cccc(n)NC,C1CNCCN1,cccc([nH])cc,ccncC,cccncn,cncCN,cnc(c)C,cc(C)cn,cnc(c)n,ccnc(c)C,cnc(C)cn,cnc(n)cn,Cc1nccn1,ccnccC,Cccncn,nccncn,C=CC,C=CCC,ccc(C)c(c)O,cc(C)c(c)N,CC=C(C)CCC,COc(cC)cc,cccNCCC,cc(C)c(c)NC,CCCCNC,C=C(C)CCCC,CCC[C@H](C)C,cc(c)NCCC,CCCCCC,CCCC(C)CC,CCC[C@@H](C)CC,CCCCCCC,cc(c)Cc(c)c,cccc(C)cC,ccc[C@H](C)O,cccCOC,ccc(cC)CC,cc(C)cc(c)O,cc(c)C[C@@H](C)C,ccCC[C@@H](C)C,c1cCCCC1,cc(cC)CCC,cc(C)c(c)CC,cc(cCC)CC,cc(C)ccOC,cc(ccO)CC,cccCOCC,CCCCOC,CCOC(C)C,CccCCCC,CCcccOC,cnc(n)N,ccc(N)c(c)C,cc-ccnc,cc-c(cc)nc,ccc-c(c)cc,cccnC,cnCOCC,ccn(c)CC,ccn(C)cn,cccn(c)C,cn(c)CCC,ccn(c)C,cccn(C)cn,cncn(c)CC,cccn(c)CC,ccnCCCC,C1CCOC1,CCC[C@@H](C)O,CCCCCO,cc(c)Oc(c)c,ccc(c)CCN,CNC(C)C,CNCCO,ccc-ccC,cc(c)CCNC,CN[C@@H](C)C,CNC[C@@H](C)NC,CCCNC,cc(c)OCCN,CCOCCN,CNCCCN,CCNC(C)C,CCCNCC,CCCCN(C)C,CCN[C@H](C)CN,CCCNCCN,CCCCNCC,CN(C)CCCN,cc(c)-n(c)cn,Ccncn,ncncn,ccc(c)CCO,ccc(c)c(c)C,cc(C)cc(c)[nH],cc(C)cccC,ccc(c)ccC,ccc[nH]cC,cc(CC)c(c)c,cc(cC)CCO,Cccccc[nH],cc(C)cc(c)c,CCS,CCSC,CC=N,C=NC,N=C(N)N,CCN=CN,C=NCC,ccCSCCN,CC[C@H](C)NC,c1c[nH]cn1,CCC(C)(C)CC,C=CC(C)CCC,C=CCC(C)CC,CCC(C)C(C)C,C=C(C)C(C)C,C=C(C)C(C)CC,C=CC(C)(C)CC,C=C(CC)C(C)C,CCC(CC)CC,C=CC(C)C(C)C,C1CCCCC1,C=CC(CC)CC,ccccc(c)S,NS,ccc[nH]c,CNS,ccc[nH]cn,cc-cnn,ccnc(n)CC,c1cnc[nH]c1,CCN(CC)CC,ccc(c)C(C)C,CC(C)cn,cc(c)C(C)CC,Cncccn,cc(n)cn(c)C,ccc(c)c(c)c,CCNCN,CCNC=Nc,CNC(=N)N,cN=CNCCN,CCNC(=N)N,ccc(C)c(c)N,CCcnC,CcnCC,ccnc(c)-c,cccc(c)nC,ccc-c(n)cc,cc-c(c)ncc,ccc(c)-c(c)c,CccccnC,ccccnCC,CNCCCO,CCNCCCO,CCC[C@H](C)NC,CCN(C)[C@@H](C)C,CC[C@@H](O)CCN,CC[C@@H](CC)NC,CN1CCCC1,CCCC[C@@H](C)O,C1CCNCC1,CCCC[C@H](C)N,CCN[C@@H](C)CC,CCCN[C@@H](C)C,CCCNCCC,ccCNCcc,cnccCCC,c1cnnc1,cc(o)CN(C)C,cccCS,ccNCCCC,cncNCCC,cc(C)cc(c)C,cncccN,cNCCN(C)C,cCC(CC)CC,ccCCNc,cc(N)c(c)CC,cc(c)CC(C)N,cccNC(C)C,cc(cN)CCC,cc(C)cNCC,C[C@H](C)C(C)CO,cc(c)CCCN,ccc(c)n(c)C,cnc(C)nC,CCC(C)CNC,CC(c)C(C)CN,cCCCN(C)C,CC(C)CN(C)C,CccCCCN,ccCCCNC,CCNCC(C)C,ccc(n)c(c)n,cc(C)cccn,ccc(C)ccn,ccCCN(C)C,ccc(c)/C=C\C,cc(C)cCCN,ccCNCCC,ccCNC(C)C,C=CCNC,C=CCN(C)C,C=CCCN(C)C,CC(N)CN(C)C,C=CCCNCC,cCC(C)N(C)C,C=CN,CNC(C)C(C)C,CC(C)CCCN,CCCC(C)CN,CC=CC(C)CC,CCC(C)C(C)N,CCC(CC)CN,ccC(C)CCC,ccC(C)CNC,CCNCC(c)C,CCN(C)CCO,CC(C)C(C)CN,cc(c)cccn,cccnc(c)c,ccNCC(C)C,CCC(N)CCN,CNCCCCN,ccCC(C)NC,ccC(C)CCN,CCC(C)CNc,CC(N)CCN,CC(CN)CCN,ccC(C)(C)CC,ccCC(N)CC,cc(N)cccO,ccOCCCN,cc(c)NCCN,ccc(c)C(C)N,cCNC(C)CN,cCCCCCN,cCCCC(C)C,CC(C)CC(C)N,ccc(c)Cnc,cc(C)c(C)cO,Ccc(C)cOC,CCCNCCO,ccNC(C)CC,CNCCCCO,CC(CO)CCN,cc(c)C(C)CO,CCC(C)C(C)c,cc1cOCC1,cc(O)c(c)CC,cc(C)cC(C)C,CccC(C)CO,CCc(cC)cO,cc(CC)cOC,cCC(N)C(C)C,cc(C)cCCO,cC(CO)CCN,CCC(C)ccO,CCC(CN)CN,cc(c)N(c)CC,ccc(S)c(c)N,cc(S)c(c)NC,CCCCNCN,CC(C)CNCN,C[X],c[X],E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,Activity
1,324.4,3.81,3.0,0.0,36.26,5.0,0.0,3.81,90.91,24.0,0.0,3.0,2.0,0.0,4.0,1.96,303.23,0.12273124998647017,-0.3608398495431719,124.0,764.2,16.63,2,0,20,1,0,1,0,12,13,1,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,6,1,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.635224597031957,2.1458368115637234,9.111023379928954,3.17526378915764,-0.2497774355507938,14.458154620051266,1.7773119803476947,1.4326499905517762,0.99
1,294.44,4.12,2.0,0.0,6.48,4.0,0.0,4.12,95.02,22.0,0.0,2.0,2.0,0.0,2.0,1.41,268.23,0.044305716495431864,-0.34071966942531684,116.0,585.61,15.11,2,0,20,0,0,0,0,12,12,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,4.811637849584278,0.0,5.710757747543463,0.6196409674981104,17.772355914588058,2.2614051083396323,4.517022392290249,0.99
1,264.37,3.08,2.0,0.0,6.48,0.0,0.0,3.08,83.27,20.0,0.0,2.0,2.0,0.0,2.0,1.65,244.21,0.06723468289128036,-0.3616606726822643,102.0,634.82,11.98,2,0,18,0,0,0,0,12,11,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,6,2,2,4,0,0,3,4,2,1,2,0,0,0,0,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.062546296296297,0.0,5.8951880196523065,0.0,18.370962537792895,1.0585922146636433,3.379824499244142,0.99
1,337.42,3.67,4.0,1.0,44.81,2.0,0.0,3.67,99.32,25.0,1.0,5.0,2.0,0.0,5.0,1.96,314.24,0.41658728848057563,-0.4100933056264882,130.0,807.84,15.97,3,0,20,2,0,0,0,12,15,0,25,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,1,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,6,2,1,2,0,0,0,0,0,0,0,0,0,1,2,6,0,2,0,2,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,2,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,2,0,4,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.516970190854119,16.875049340723944,2.7499745685311163,3.259957732863578,0.5805640589569161,15.259574490759833,0.9899824676452559,3.3768303607685755,1.0
1,86.18,2.44,0.0,0.0,0.0,2.0,0.0,2.44,29.75,6.0,0.0,0.0,0.0,0.0,0.0,1.83,72.07,-0.04714263543756667,-0.06537259817899396,38.0,21.22,6.0,0,0,6,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8981481481481479,0.0,2.7060185185185186,6.729166666666667,1.0
1,360.33,4.64,3.0,0.0,29.54,9.0,2.0,4.64,98.88,23.0,0.0,3.0,1.0,0.0,5.0,1.65,333.11,0.3058126544757872,-0.4599478444235159,130.0,462.91,20.12,1,0,18,2,0,0,2,6,16,0,23,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,2,1,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,4,4,0,2,0,0,0,4,0,0,0,4,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.309429372106763,13.853375682375052,0.0,1.9340107772035917,1.0211074628916514,8.364671280549256,2.106658516742241,7.2259180485019225,1.0
1,86.18,2.44,0.0,0.0,0.0,0.0,0.0,2.44,29.75,6.0,0.0,0.0,0.0,0.0,0.0,1.33,72.07,-0.03852311765626792,-0.06488336083848827,38.0,29.79,6.0,0,0,6,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5416666666666667,0.0,0.0,1.2708333333333333,8.9375,1.0
1,86.18,2.44,0.0,0.0,0.0,2.0,0.0,2.44,29.75,6.0,0.0,0.0,0.0,0.0,0.0,1.5,72.07,-0.04480471003954574,-0.06512847364618164,38.0,19.22,6.0,0,0,6,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9351851851851851,0.0,2.6597222222222223,6.738425925925926,1.0
1,279.38,3.96,2.0,0.0,12.47,3.0,0.0,3.96,87.47,21.0,0.0,2.0,2.0,0.0,2.0,1.71,258.21,0.127143343491757,-0.4882394427370874,108.0,608.62,13.9,1,0,19,1,0,0,0,12,10,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.981337159863946,2.2103878495842784,0.0,5.034967876039305,0.976669501133787,16.85471986016629,3.3723696145124715,1.6873989827412448,1.0
1,279.38,3.96,2.0,0.0,12.47,3.0,0.0,3.96,87.47,21.0,0.0,2.0,2.0,0.0,2.0,1.71,258.21,0.127143343491757,-0.4882394427370874,108.0,608.62,13.9,1,0,19,1,0,0,0,12,10,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.981337159863946,2.2103878495842784,0.0,5.034967876039305,0.976669501133787,16.85471986016629,3.3723696145124715,1.6873989827412448,1.0
